txt_r1,txt_r5,txt_r10,txt_r_mean,img_r1,img_r5,img_r10,img_r_mean,r_mean,agg_metrics,model_size,visual_encoder_block_modules,visual_encoder_block_indices,visual_encoder_block_weight_bits,qformer_layer_indices,qformer_self_attention_modules,qformer_self_attention_weight_bits,qformer_cross_attention_modules,qformer_cross_attention_weight_bits,qformer_text_ff_modules,qformer_text_ff_weight_bits,qformer_img_ff_modules,qformer_img_ff_weight_bits,job_batch,vit_attn,vit_ff,vit_front_blocks,vit_middle_blocks,vit_end_blocks,vit_weight_bits,qformer_front_blocks,qformer_middle_blocks,qformer_end_blocks,qformer_self_attn,qformer_cross_attn,qformer_text_ff,qformer_img_ff,qformer_weight_bits,Quantized Portion
97.6,100.0,100.0,99.2,89.66,98.16,98.94,95.58666666666666,97.39333333333333,99.2,4624.812276,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,,6.0,,6.0,nbit_qformer,False,False,False,False,False,,True,True,True,True,True,False,False,6.0,Q-Former
97.6,100.0,100.0,99.2,89.66,98.16,98.94,95.58666666666666,97.39333333333333,99.2,4668.841716,,,,"[0, 1, 2, 3]",,8.0,,8.0,"['intermediate', 'output']",8.0,"['intermediate_query', 'output_query']",8.0,nbit_qformer,False,False,False,False,False,,True,False,False,False,False,True,True,8.0,Q-Former
97.6,100.0,100.0,99.2,89.66,98.18,98.9,95.58,97.39,99.2,4668.332532,,,,"[8, 9, 10, 11]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,"['intermediate', 'output']",6.0,,6.0,nbit_qformer,False,False,False,False,False,,False,False,True,True,True,True,False,6.0,Q-Former
97.6,100.0,100.0,99.2,89.66,98.18,98.92,95.58666666666666,97.39333333333333,99.2,4002.036852,"['fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",8.0,"[0, 1, 2, 3]","['query', 'key', 'value', 'dense']",8.0,"['query', 'key', 'value', 'dense']",8.0,,8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,False,True,True,False,False,8.0,True,False,False,True,True,False,True,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.66,98.18,98.92,95.58666666666666,97.39333333333333,99.2,4058.706036,"['fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",8.0,"[0, 1, 2, 3]","['query', 'key', 'value', 'dense']",8.0,"['query', 'key', 'value', 'dense']",8.0,,8.0,,8.0,nbit_flickr_8_6,False,True,True,False,False,8.0,True,False,False,True,True,False,False,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.66,98.18,98.92,95.58666666666666,97.39333333333333,99.2,4555.503348,,,,"[0, 1, 2, 3, 8, 9, 10, 11]",,8.0,,8.0,"['intermediate', 'output']",8.0,"['intermediate_query', 'output_query']",8.0,nbit_qformer,False,False,False,False,False,,True,False,True,False,False,True,True,8.0,Q-Former
97.6,100.0,100.0,99.2,89.66,98.18,98.94,95.59333333333332,97.39666666666666,99.2,4555.503348,,,,"[0, 1, 2, 3, 4, 5, 6, 7]",,8.0,,8.0,"['intermediate', 'output']",8.0,"['intermediate_query', 'output_query']",8.0,nbit_qformer,False,False,False,False,False,,True,True,False,False,False,True,True,8.0,Q-Former
97.6,100.0,100.0,99.2,89.66,98.18,98.94,95.59333333333332,97.39666666666666,99.2,4555.503348,,,,"[4, 5, 6, 7, 8, 9, 10, 11]",,8.0,,8.0,"['intermediate', 'output']",8.0,"['intermediate_query', 'output_query']",8.0,nbit_qformer,False,False,False,False,False,,False,True,True,False,False,True,True,8.0,Q-Former
97.6,100.0,100.0,99.2,89.66,98.2,98.9,95.58666666666666,97.39333333333333,99.2,4606.940916,,,,"[8, 9, 10, 11]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,"['intermediate', 'output']",6.0,"['intermediate_query', 'output_query']",6.0,nbit_qformer,False,False,False,False,False,,False,False,True,True,True,True,True,6.0,Q-Former
97.6,100.0,100.0,99.2,89.66,98.2,98.92,95.59333333333335,97.39666666666668,99.2,4359.52242,"['qkv', 'proj']","[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[8, 9, 10, 11]",,8.0,,8.0,"['intermediate', 'output']",8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,True,False,False,False,True,8.0,False,False,True,False,False,True,True,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.66,98.2,98.98,95.61333333333334,97.40666666666667,99.2,3318.735348,"['fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[0, 1, 2, 3, 8, 9, 10, 11]",,8.0,,8.0,,8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,False,True,True,False,True,8.0,True,False,True,False,False,False,True,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.66,98.28,99.04,95.66000000000001,97.43,99.2,3875.6333,"['fc1', 'fc2']","[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",6.0,"[8, 9, 10, 11]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,"['intermediate', 'output']",6.0,"['intermediate_query', 'output_query']",6.0,nbit_flickr_8_6,False,True,False,False,True,6.0,False,False,True,True,True,True,True,6.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.68,98.02,98.94,95.54666666666667,97.37333333333333,99.2,3601.929012,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",6.0,"[0, 1, 2, 3]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,"['intermediate', 'output']",6.0,,6.0,nbit_flickr_8_6,True,True,True,False,False,6.0,True,False,False,True,True,True,False,6.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.68,98.08,98.98,95.58,97.39,99.2,2298.894708,"['qkv', 'proj', 'fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",6.0,"[0, 1, 2, 3, 4, 5, 6, 7]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,"['intermediate', 'output']",6.0,"['intermediate_query', 'output_query']",6.0,nbit_flickr_8_6,True,True,True,True,False,6.0,True,True,False,True,True,True,True,6.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.68,98.14,98.9,95.57333333333334,97.38666666666667,99.2,4729.724148,,,,"[8, 9, 10, 11]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,,6.0,,6.0,nbit_qformer,False,False,False,False,False,,False,False,True,True,True,False,False,6.0,Q-Former
97.6,100.0,100.0,99.2,89.68,98.14,98.96,95.59333333333332,97.39666666666666,99.2,4060.43506,"['qkv', 'proj']","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",4.0,"[4, 5, 6, 7, 8, 9, 10, 11]",,4.0,,4.0,,4.0,,4.0,nbit_flickr_4_2,True,False,False,True,True,4.0,False,True,True,False,False,False,False,4.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.68,98.14,98.96,95.59333333333332,97.39666666666666,99.2,4060.43506,"['qkv', 'proj']","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",4.0,,,,,,,,,,nbit_vit,True,False,False,True,True,4.0,False,False,False,False,False,False,False,,ViT
97.6,100.0,100.0,99.2,89.68,98.16,98.94,95.59333333333332,97.39666666666666,99.2,4659.396852,,,,"[0, 1, 2, 3, 8, 9, 10, 11]",,6.0,,6.0,,6.0,"['intermediate_query', 'output_query']",6.0,nbit_qformer,False,False,False,False,False,,True,False,True,False,False,False,True,6.0,Q-Former
97.6,100.0,100.0,99.2,89.68,98.16,98.94,95.59333333333332,97.39666666666666,99.2,4677.090036,,,,"[0, 1, 2, 3]","['query', 'key', 'value', 'dense']",8.0,"['query', 'key', 'value', 'dense']",8.0,"['intermediate', 'output']",8.0,,8.0,nbit_qformer,False,False,False,False,False,,True,False,False,True,True,True,False,8.0,Q-Former
97.6,100.0,100.0,99.2,89.68,98.16,98.94,95.59333333333332,97.39666666666666,99.2,4725.5109,,,,"[0, 1, 2, 3]",,8.0,,8.0,"['intermediate', 'output']",8.0,,8.0,nbit_qformer,False,False,False,False,False,,True,False,False,False,False,True,False,8.0,Q-Former
97.6,100.0,100.0,99.2,89.68,98.16,98.96,95.60000000000001,97.4,99.2,4002.036852,"['fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",8.0,"[0, 1, 2, 3]","['query', 'key', 'value', 'dense']",8.0,"['query', 'key', 'value', 'dense']",8.0,"['intermediate', 'output']",8.0,,8.0,nbit_flickr_8_6,False,True,True,False,False,8.0,True,False,False,True,True,True,False,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.68,98.16,98.96,95.60000000000001,97.4,99.2,4571.999988,,,,"[0, 1, 2, 3, 8, 9, 10, 11]","['query', 'key', 'value', 'dense']",8.0,"['query', 'key', 'value', 'dense']",8.0,"['intermediate', 'output']",8.0,,8.0,nbit_qformer,False,False,False,False,False,,True,False,True,True,True,True,False,8.0,Q-Former
97.6,100.0,100.0,99.2,89.68,98.16,98.96,95.60000000000001,97.4,99.2,4677.268212,,,,"[0, 1, 2, 3, 4, 5, 6, 7]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,,6.0,,6.0,nbit_qformer,False,False,False,False,False,,True,True,False,True,True,False,False,6.0,Q-Former
97.6,100.0,100.0,99.2,89.68,98.18,98.92,95.59333333333335,97.39666666666668,99.2,3945.367668,"['fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",8.0,"[0, 1, 2, 3]","['query', 'key', 'value', 'dense']",8.0,"['query', 'key', 'value', 'dense']",8.0,"['intermediate', 'output']",8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,False,True,True,False,False,8.0,True,False,False,True,True,True,True,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.68,98.18,98.92,95.59333333333335,97.39666666666668,99.2,4668.841716,,,,"[0, 1, 2, 3, 8, 9, 10, 11]",,8.0,,8.0,"['intermediate', 'output']",8.0,,8.0,nbit_qformer,False,False,False,False,False,,True,False,True,False,False,True,False,8.0,Q-Former
97.6,100.0,100.0,99.2,89.68,98.18,98.94,95.60000000000001,97.4,99.2,3936.864756,"['qkv', 'proj']","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[4, 5, 6, 7, 8, 9, 10, 11]",,8.0,,8.0,"['intermediate', 'output']",8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,True,False,False,True,True,8.0,False,True,True,False,False,True,True,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.68,98.18,98.94,95.60000000000001,97.4,99.2,4050.457716,"['fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",8.0,"[0, 1, 2, 3]",,8.0,,8.0,,8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,False,True,True,False,False,8.0,True,False,False,False,False,False,True,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.68,98.18,98.96,95.60666666666667,97.40333333333334,99.2,3993.788532,"['fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",8.0,"[0, 1, 2, 3]",,8.0,,8.0,"['intermediate', 'output']",8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,False,True,True,False,False,8.0,True,False,False,False,False,True,True,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.68,98.18,98.96,95.60666666666667,97.40333333333334,99.2,4050.457716,"['fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",8.0,"[0, 1, 2, 3]",,8.0,,8.0,"['intermediate', 'output']",8.0,,8.0,nbit_flickr_8_6,False,True,True,False,False,8.0,True,False,False,False,False,True,False,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.68,98.18,98.96,95.60666666666667,97.40333333333334,99.2,4107.1269,"['fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",8.0,"[0, 1, 2, 3]",,8.0,,8.0,,8.0,,8.0,nbit_flickr_8_6,False,True,True,False,False,8.0,True,False,False,False,False,False,False,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.68,98.18,98.96,95.60666666666667,97.40333333333334,99.2,4107.1269,"['fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",8.0,,,,,,,,,,nbit_vit,False,True,True,False,False,8.0,False,False,False,False,False,False,False,,ViT
97.6,100.0,100.0,99.2,89.68,98.18,98.96,95.60666666666667,97.40333333333334,99.2,4296.902388,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","['query', 'key', 'value', 'dense']",8.0,"['query', 'key', 'value', 'dense']",8.0,"['intermediate', 'output']",8.0,"['intermediate_query', 'output_query']",8.0,nbit_qformer,False,False,False,False,False,,True,True,True,True,True,True,True,8.0,Q-Former
97.6,100.0,100.0,99.2,89.68,98.18,98.96,95.60666666666667,97.40333333333334,99.2,4612.172532,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",,8.0,,8.0,"['intermediate', 'output']",8.0,,8.0,nbit_qformer,False,False,False,False,False,,True,True,True,False,False,True,False,8.0,Q-Former
97.6,100.0,100.0,99.2,89.68,98.18,98.96,95.60666666666667,97.40333333333334,99.2,4659.396852,,,,"[4, 5, 6, 7, 8, 9, 10, 11]",,6.0,,6.0,,6.0,"['intermediate_query', 'output_query']",6.0,nbit_qformer,False,False,False,False,False,,False,True,True,False,False,False,True,6.0,Q-Former
97.6,100.0,100.0,99.2,89.68,98.18,98.96,95.60666666666667,97.40333333333334,99.2,4668.841716,,,,"[0, 1, 2, 3, 4, 5, 6, 7]",,8.0,,8.0,"['intermediate', 'output']",8.0,,8.0,nbit_qformer,False,False,False,False,False,,True,True,False,False,False,True,False,8.0,Q-Former
97.6,100.0,100.0,99.2,89.68,98.18,98.98,95.61333333333334,97.40666666666667,99.2,4050.203124,"['qkv', 'proj']","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[4, 5, 6, 7, 8, 9, 10, 11]",,8.0,,8.0,"['intermediate', 'output']",8.0,,8.0,nbit_flickr_8_6,True,False,False,True,True,8.0,False,True,True,False,False,True,False,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.68,98.2,98.92,95.60000000000001,97.4,99.2,4440.637428,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,"['intermediate', 'output']",6.0,,6.0,nbit_qformer,False,False,False,False,False,,True,True,True,True,True,True,False,6.0,Q-Former
97.6,100.0,100.0,99.2,89.68,98.22,98.96,95.62,97.41,99.2,3214.65298,"['fc1', 'fc2']","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",6.0,"[4, 5, 6, 7, 8, 9, 10, 11]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,,6.0,,6.0,nbit_flickr_8_6,False,True,False,True,True,6.0,False,True,True,True,True,False,False,6.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.7,98.12,98.94,95.58666666666666,97.39333333333333,99.2,4554.48498,,,,"[0, 1, 2, 3, 8, 9, 10, 11]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,"['intermediate', 'output']",6.0,,6.0,nbit_qformer,False,False,False,False,False,,True,False,True,True,True,True,False,6.0,Q-Former
97.6,100.0,100.0,99.2,89.7,98.14,98.94,95.59333333333332,97.39666666666666,99.2,4720.788468,,,,"[0, 1, 2, 3]",,6.0,,6.0,,6.0,"['intermediate_query', 'output_query']",6.0,nbit_qformer,False,False,False,False,False,,True,False,False,False,False,False,True,6.0,Q-Former
97.6,100.0,100.0,99.2,89.7,98.16,98.94,95.60000000000001,97.4,99.2,4668.841716,,,,"[0, 1, 2, 3, 4, 5, 6, 7]",,8.0,,8.0,,8.0,"['intermediate_query', 'output_query']",8.0,nbit_qformer,False,False,False,False,False,,True,True,False,False,False,False,True,8.0,Q-Former
97.6,100.0,100.0,99.2,89.7,98.16,98.94,95.60000000000001,97.4,99.2,4725.5109,,,,"[8, 9, 10, 11]",,8.0,,8.0,,8.0,"['intermediate_query', 'output_query']",8.0,nbit_qformer,False,False,False,False,False,,False,False,True,False,False,False,True,8.0,Q-Former
97.6,100.0,100.0,99.2,89.7,98.18,98.92,95.60000000000001,97.4,99.2,4416.191604,"['qkv', 'proj']","[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[8, 9, 10, 11]",,8.0,,8.0,"['intermediate', 'output']",8.0,,8.0,nbit_flickr_8_6,True,False,False,False,True,8.0,False,False,True,False,False,True,False,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.7,98.18,98.94,95.60666666666667,97.40333333333334,99.2,4668.841716,,,,"[4, 5, 6, 7]",,8.0,,8.0,"['intermediate', 'output']",8.0,"['intermediate_query', 'output_query']",8.0,nbit_qformer,False,False,False,False,False,,False,True,False,False,False,True,True,8.0,Q-Former
97.6,100.0,100.0,99.2,89.7,98.18,98.94,95.60666666666667,97.40333333333334,99.2,4668.841716,,,,"[0, 1, 2, 3, 8, 9, 10, 11]",,8.0,,8.0,,8.0,"['intermediate_query', 'output_query']",8.0,nbit_qformer,False,False,False,False,False,,True,False,True,False,False,False,True,8.0,Q-Former
97.6,100.0,100.0,99.2,89.7,98.18,98.94,95.60666666666667,97.40333333333334,99.2,4668.841716,,,,"[4, 5, 6, 7, 8, 9, 10, 11]",,8.0,,8.0,,8.0,"['intermediate_query', 'output_query']",8.0,nbit_qformer,False,False,False,False,False,,False,True,True,False,False,False,True,8.0,Q-Former
97.6,100.0,100.0,99.2,89.7,98.18,98.96,95.61333333333333,97.40666666666667,99.2,4466.90994,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","['query', 'key', 'value', 'dense']",8.0,"['query', 'key', 'value', 'dense']",8.0,"['intermediate', 'output']",8.0,,8.0,nbit_qformer,False,False,False,False,False,,True,True,True,True,True,True,False,8.0,Q-Former
97.6,100.0,100.0,99.2,89.7,98.18,98.96,95.61333333333333,97.40666666666667,99.2,4677.090036,,,,"[8, 9, 10, 11]","['query', 'key', 'value', 'dense']",8.0,"['query', 'key', 'value', 'dense']",8.0,"['intermediate', 'output']",8.0,,8.0,nbit_qformer,False,False,False,False,False,,False,False,True,True,True,True,False,8.0,Q-Former
97.6,100.0,100.0,99.2,89.7,98.18,98.98,95.62,97.41,99.2,4668.841716,,,,"[4, 5, 6, 7, 8, 9, 10, 11]",,8.0,,8.0,"['intermediate', 'output']",8.0,,8.0,nbit_qformer,False,False,False,False,False,,False,True,True,False,False,True,False,8.0,Q-Former
97.6,100.0,100.0,99.2,89.7,98.18,99.0,95.62666666666667,97.41333333333333,99.2,4385.692564,"['qkv', 'proj']","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",6.0,"[4, 5, 6, 7]",,6.0,,6.0,,6.0,"['intermediate_query', 'output_query']",6.0,nbit_flickr_8_6,True,False,False,True,False,6.0,False,True,False,False,False,False,True,6.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.7,98.2,98.94,95.61333333333334,97.40666666666667,99.2,3221.89362,"['fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7]","['query', 'key', 'value', 'dense']",8.0,"['query', 'key', 'value', 'dense']",8.0,,8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,False,True,True,True,False,8.0,True,True,False,True,True,False,True,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.7,98.2,98.94,95.61333333333334,97.40666666666667,99.2,4050.457716,"['fc1', 'fc2']","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",8.0,"[4, 5, 6, 7]",,8.0,,8.0,,8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,False,True,False,True,False,8.0,False,True,False,False,False,False,True,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.7,98.2,98.94,95.61333333333334,97.40666666666667,99.2,4311.101556,"['qkv', 'proj']","[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[8, 9, 10, 11]","['query', 'key', 'value', 'dense']",8.0,"['query', 'key', 'value', 'dense']",8.0,"['intermediate', 'output']",8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,True,False,False,False,True,8.0,False,False,True,True,True,True,True,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.7,98.2,98.94,95.61333333333334,97.40666666666667,99.2,4416.191604,"['qkv', 'proj']","[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[8, 9, 10, 11]",,8.0,,8.0,,8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,True,False,False,False,True,8.0,False,False,True,False,False,False,True,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.7,98.2,98.96,95.62,97.41,99.2,4367.77074,"['qkv', 'proj']","[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",8.0,"[8, 9, 10, 11]","['query', 'key', 'value', 'dense']",8.0,"['query', 'key', 'value', 'dense']",8.0,"['intermediate', 'output']",8.0,,8.0,nbit_flickr_8_6,True,False,False,False,True,8.0,False,False,True,True,True,True,False,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.7,98.2,98.96,95.62,97.41,99.2,4554.48498,,,,"[0, 1, 2, 3, 8, 9, 10, 11]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,,6.0,"['intermediate_query', 'output_query']",6.0,nbit_qformer,False,False,False,False,False,,True,False,True,True,True,False,True,6.0,Q-Former
97.6,100.0,100.0,99.2,89.7,98.2,98.96,95.62,97.41,99.2,4668.332532,,,,"[4, 5, 6, 7]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,,6.0,"['intermediate_query', 'output_query']",6.0,nbit_qformer,False,False,False,False,False,,False,True,False,True,True,False,True,6.0,Q-Former
97.6,100.0,100.0,99.2,89.7,98.22,98.92,95.61333333333334,97.40666666666667,99.2,4659.396852,,,,"[4, 5, 6, 7, 8, 9, 10, 11]",,6.0,,6.0,"['intermediate', 'output']",6.0,,6.0,nbit_qformer,False,False,False,False,False,,False,True,True,False,False,True,False,6.0,Q-Former
97.6,100.0,100.0,99.2,89.7,98.22,98.94,95.62,97.41,99.2,3205.39698,"['fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,8.0,,8.0,"['intermediate', 'output']",8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,False,True,True,True,False,8.0,True,True,False,False,False,True,True,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.7,98.22,98.94,95.62,97.41,99.2,3318.735348,"['fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,8.0,,8.0,,8.0,"['intermediate_query', 'output_query']",8.0,nbit_flickr_8_6,False,True,True,True,False,8.0,True,True,False,False,False,False,True,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.7,98.22,98.94,95.62,97.41,99.2,3432.073716,"['fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",8.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,8.0,,8.0,,8.0,,8.0,nbit_flickr_8_6,False,True,True,True,False,8.0,True,True,False,False,False,False,False,8.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.7,98.22,98.94,95.62,97.41,99.2,3432.073716,"['fc1', 'fc2']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",8.0,,,,,,,,,,nbit_vit,False,True,True,True,False,8.0,False,False,False,False,False,False,False,,ViT
97.6,100.0,100.0,99.2,89.7,98.22,98.96,95.62666666666667,97.41333333333333,99.2,4659.396852,,,,"[4, 5, 6, 7]",,6.0,,6.0,"['intermediate', 'output']",6.0,"['intermediate_query', 'output_query']",6.0,nbit_qformer,False,False,False,False,False,,False,True,False,False,False,True,True,6.0,Q-Former
97.6,100.0,100.0,99.2,89.7,98.22,98.96,95.62666666666667,97.41333333333333,99.2,4720.788468,,,,"[4, 5, 6, 7]",,6.0,,6.0,"['intermediate', 'output']",6.0,,6.0,nbit_qformer,False,False,False,False,False,,False,True,False,False,False,True,False,6.0,Q-Former
97.6,100.0,100.0,99.2,89.7,98.24,98.98,95.64,97.42,99.2,4385.692564,"['qkv', 'proj']","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",6.0,"[4, 5, 6, 7]",,6.0,,6.0,"['intermediate', 'output']",6.0,,6.0,nbit_flickr_8_6,True,False,False,True,False,6.0,False,True,False,False,False,True,False,6.0,ViT + Q-Former
97.6,100.0,100.0,99.2,89.7,98.24,98.98,95.64,97.42,99.2,4536.61362,,,,"[4, 5, 6, 7, 8, 9, 10, 11]",,6.0,,6.0,"['intermediate', 'output']",6.0,"['intermediate_query', 'output_query']",6.0,nbit_qformer,False,False,False,False,False,,False,True,True,False,False,True,True,6.0,Q-Former
97.6,100.0,100.0,99.2,89.7,98.26,98.98,95.64666666666666,97.42333333333333,99.2,3540.537396,"['qkv', 'proj', 'fc1', 'fc2']","[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",6.0,"[8, 9, 10, 11]","['query', 'key', 'value', 'dense']",6.0,"['query', 'key', 'value', 'dense']",6.0,"['intermediate', 'output']",6.0,"['intermediate_query', 'output_query']",6.0,nbit_flickr_8_6,True,True,False,False,True,6.0,False,False,True,True,True,True,True,6.0,ViT + Q-Former
